UID_NUCCORE	ACC_NUCCORE	Description_NUCCORE	CreateDate_NUCCORE	Topology_NUCCORE	Completeness_NUCCORE	TaxonID_NUCCORE	Genome_NUCCORE	Length_NUCCORE	Source_NUCCORE	UID_ASSEMBLY	Status_ASSEMBLY	SeqReleaseDate_ASSEMBLY	SubmissionDate_ASSEMBLY	Latest_ASSEMBLY	UID_BIOSAMPLE	ACC_BIOSAMPLE	Location_BIOSAMPLE	Coordinates_BIOSAMPLE	IsolationSource_BIOSAMPLE	Host_BIOSAMPLE	SamplType_BIOSAMPLE	taxon_name	taxon_rank	lineage	taxon_species_id	taxon_species_name	taxon_genus_id	taxon_genus_name	taxon_family_id	taxon_family_name	taxon_order_id	taxon_order_name	taxon_class_id	taxon_class_name	taxon_phylum_id	taxon_phylum_name	taxon_superkingdom_id	taxon_superkingdom_name	loc_lat	loc_lng	loc_parsed	GC_NUCCORE	Identical	OldVersion	hits_rMLST	hitscount_rMLST	D1	D2	plasmidfinder	pmlst	relaxase_type	mpf_type	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	host	country	isolation.source	reference.title	journal	pmid	subtype	abstract
1848408998	NZ_MN197360	Escherichia coli strain 5P plasmid pVSI_NDM_5, complete sequence	2020/6/4	circular	complete	562	plasmid	130562	RefSeq	Missing	Missing	Missing	Missing	Missing	14228917	SAMN14228917	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	50.6280541	MN197360	Missing	Missing	0	0.81962186	5.421869	IncFII_1, AY458016|IncFIB(AP001918)_1, AP001918|IncFIA_1, AP001918	IncF RST(F36:A-:B37):FIA(1,6);FIB(37);FIC(-);FII(36);FIIK(-);FIIS(-);FIIY(-)	MOBF,MOBF	MPF_F	conjugative	AP018833	0.0137488	Escherichia coli	Missing	Missing	clinical sample	Complete Nucleotide Sequence of Plasmids of Two Escherichia coli Strains Carrying bla NDM- 5 and bla NDM - 5 and bla OXA - 181 From the Same Patient	Front Microbiol 10, 3095 (2020)	32038543	NDM-5	Aim of this study was to genetically characterize two carbapenemase-producing Escherichia coli strains obtained from a pediatric patient affected by diarrhea, expressing OXA-181 and/or NDM-5 type enzymes. The above microorganisms were collected in the same Desenzano hospital (Northern Italy) where the bla NDM- 5 gene was detected for the first time in Italy 3 years ago. One strain (5P), belonged to sequence type ST405/ST477 (according to Pasture/Oxford schemes) and serotype O102:H6. It was characterized by a 130562 bp multi-replicon plasmid IncFII/IncFIA/IncFIB (pVSI_NDM-5) enclosing two main antibiotic resistance islands: (i) ARI-I, 10030 bp in size, carried genes coding for beta-lactam- (bla OXA- 1, bla CTX-M- 15), fluoroquinolone/aminoglycoside- (aac(6')-lb-cr) and phenicol- resistance (catB3), (ii) ARI-II, 15326 bp in size, carried genes coding for sulfonamide- (sul1), beta-lactam- (bla NDM- 5, bla TEM- 1 B), phenicol- (catB3), trimethoprim- (dfrA17), antiseptic- (qacEDelta1), and aminoglycoside- (aadA5, rmtB) resistance. The other isolate (5M), belonged to sequence type ST2659/ST759 and serotype O50/02:H18, and carried four plasmids: a 153866 bp multi-replicon IncFII/IncFIA/IncFIB (pISV_IncFII_NDM-5), an 89866 bp IncI1 plasmid, a 51480 bp IncX3 plasmid (pISV_IncX3_OXA181), and a 41143 bp IncI plasmid (pISV_IncI_CMY-42). pISV_IncFII_NDM-5 carried two main antibiotic resistance islands: (i) ARI-III, 12220 bp in size, carried genes coding for beta-lactam- (bla OXA- 1), fluoroquinolone/aminoglycoside- (aac(6')-lb-cr), tetracycline- (tet(B)) and phenicol- resistance (catB3, catA1), and ii) ARI-IV, 26527 bp in size, carried determinants coding for macrolide- (erm(B), mph(A)), sulfonamide- (sul1), beta-lactam- (bla NDM- 5, bla TEM- 1 B), trimethoprim- (dfrA14, dfrA12), antiseptic- (qacEDelta1), and aminoglycoside- resistance (aadA5). pISV_IncI_CMY-42 harbored the bla CMY- 42 gene coding for beta-lactam resistance, pISV_IncX3_OXA181 harbored genes encoding fluoroquinolone- (qnrS1) and beta-lactams- resistance (bla OXA- 181). In conclusion, the detection of two different NDM-5 E. coli strains from a pediatric patient with a history of travel to the Far East countries strongly highlight an increasing trend and risk of importation from such areas.
1848408667	NZ_MH523448	Klebsiella pneumoniae strain KL8 plasmid pKL8-NDM, complete sequence	2020/6/3	circular	complete	573	plasmid	120614	RefSeq	Missing	Missing	Missing	Missing	Missing	14228095	SAMN14228095	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	50.58368017	MH523448	Missing	Missing	0	0.6205883	5.403495	IncFII_1, AY458016|IncFII(pCoo)_1, CR942285|IncFIB(AP001918)_1, AP001918|IncFIA_1, AP001918	IncF RST(F-:A-:B20):FIA(1,6);FIB(20);FIC(-);FII(22,36);FIIK(-);FIIS(-);FIIY(-)	-	MPF_F	non-mobilizable	MH523448	0	Klebsiella pneumoniae	Missing	Missing	Missing	Direct Submission	Submitted (21-JUN-2018) Infectious Diseases, Istituto Superiore di Sanita, Viale Regina Elena 299, Rome 00161, Italy	Missing	NDM-1	Missing
1848408654	NZ_MH341575	Klebsiella pneumoniae strain MYKLB95 plasmid pMYKLB95-2, complete sequence	2020/6/3	circular	complete	573	plasmid	46293	RefSeq	Missing	Missing	Missing	Missing	Missing	14228171	SAMN14228171	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	46.60315814	MH341575	Missing	Missing	0	-3.255064	18.85743	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	CP012990	0	Klebsiella pneumoniae	Missing	Missing	Missing	Klebsiella pneumoniae strain MYKLB95 plasmid pMYKLB95-2	Unpublished	Missing	NDM-5	Missing
1848408652	NZ_MH161192	Klebsiella pneumoniae strain SCKLB138 plasmid pSCKLB138-1, complete sequence	2020/6/3	circular	complete	573	plasmid	117559	RefSeq	Missing	Missing	Missing	Missing	Missing	14228238	SAMN14228238	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	53.53141827	MH161192	Missing	Missing	0	0.864509	4.2874427	IncFII_1, AY458016|IncFIB(AP001918)_1, AP001918	IncF RST(F47:A-:B75):FIA(-);FIB(75);FIC(-);FII(47);FIIK(-);FIIS(-);FIIY(-)	MOBF	MPF_F	conjugative	MH161192	0	Klebsiella pneumoniae	Missing	Missing	Missing	Klebsiella pneumoniae strain SCKLB138 plasmid pSCKLB138-1 complete sequence	Unpublished	Missing	NDM-5	Missing
1848408651	NZ_MH011352	Klebsiella pneumoniae strain 185 plasmid pNDM-185, complete sequence	2020/6/3	circular	complete	573	plasmid	212644	RefSeq	Missing	Missing	Missing	Missing	Missing	14228290	SAMN14228290	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	51.44654916	MH011352	Missing	Missing	0	3.6596122	-2.5433054	IncC_1, JN157804	Missing	MOBH,MOBH	MPF_F	conjugative	MH011352	0	Klebsiella pneumoniae	Missing	China	sputum	Complete Sequence of plasmid pNDM-185	Unpublished	Missing	NDM-1	Missing
1848408640	NZ_MH161191	Klebsiella pneumoniae strain SCKLB138 plasmid pSCKLB138-2, complete sequence	2020/6/3	circular	complete	573	plasmid	46161	RefSeq	Missing	Missing	Missing	Missing	Missing	14228239	SAMN14228239	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	46.65410195	MH161191	Missing	Missing	0	-3.2407455	18.843334	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	KY435936	0	Escherichia coli	Missing	China	Missing	Klebsiella pneumoniae strain SCKLB138 plasmid pSCKLB138-2, complete sequence	Unpublished	Missing	NDM-5	Missing
1848408604	NZ_MH128095	Klebsiella pneumoniae strain CZPF1510086 plasmid pTBCZNDM02, complete sequence	2020/6/3	circular	complete	573	plasmid	36736	RefSeq	Missing	Missing	Missing	Missing	Missing	14228246	SAMN14228246	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	52.18858885	MH128095	Missing	Missing	0	0.68551534	-2.389261	IncN_1, AY046276	IncN MLST(-):repN(3);traJ(4);korA(-)	MOBF	MPF_T	conjugative	MH128095	0	Klebsiella pneumoniae	Homo sapiens	China	blood	Characterization of a Klebsiella pneumoniae isolate carrying NDM-1-encoding plasmid found in Changzhou,China	Unpublished	Missing	NDM-1	Missing
1848408601	NZ_MH061195	Klebsiella pneumoniae strain AHM7C8I plasmid pHNAH8I-NDM, complete sequence	2020/6/3	circular	complete	573	plasmid	160877	RefSeq	Missing	Missing	Missing	Missing	Missing	14228278	SAMN14228278	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	52.50657334	MH061195	Missing	Missing	0	3.6266685	-2.6312003	IncC_1, JN157804	Missing	MOBH,MOBH	MPF_F	conjugative	MH061195	0	Klebsiella pneumoniae	Missing	Missing	chicken	Direct Submission	Submitted (14-MAR-2018) College of Veterinary Medicine, South China Agricultural University, Wushan,Tianhe District, Guangzhou, Guangdong 510642, China	Missing	NDM-1	Missing
1848408596	NZ_MG878868	Klebsiella pneumoniae strain Kp21774 plasmid pKp21774-135, complete sequence	2020/6/3	circular	complete	573	plasmid	134950	RefSeq	Missing	Missing	Missing	Missing	Missing	14228321	SAMN14228321	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	52.90033346	MG878868	Missing	Missing	0	-1.6864761	-1.9225625	IncQ1_1, M28829|IncFII(K)_1, CP000648	IncF RST(K2:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(2);FIIS(-);FIIY(-)	MOBF,MOBF	MPF_F	conjugative	MG878868	0	Klebsiella pneumoniae	Homo sapiens	Taiwan	wound	NDM-producing plasmids	Unpublished	Missing	NDM-1	Missing
1848408404	NZ_MK372386	Klebsiella pneumoniae strain BC700 plasmid pBC700-NDM-1, complete sequence	2020/6/3	circular	complete	573	plasmid	52565	RefSeq	Missing	Missing	Missing	Missing	Missing	14228715	SAMN14228715	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	49.27803672	MK372386	Missing	Missing	0	1.7701714	-9.365645	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	MK372386	0	Klebsiella pneumoniae	Homo sapiens	United Arab Emirates	Blood	Various carbapenemases spread on IncX3 plasmids in the United Arab Emirates	Unpublished	Missing	NDM-1	Missing
1848408389	NZ_MK317995	Klebsiella pneumoniae strain CRE plasmid pAN65-3, complete sequence	2020/6/3	circular	complete	573	plasmid	46161	RefSeq	Missing	Missing	Missing	Missing	Missing	14228627	SAMN14228627	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	46.64976929	MK317995	Missing	Missing	0	-3.2489576	18.849993	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	MK317995	0	Klebsiella pneumoniae	Missing	China	feces	Complete sequencing of ST20 Klebsiella pneumoniae harboring both mcr-1-encodig plasmid and blaNDM-5-encoding plasmid	Unpublished	Missing	NDM-5	Missing
1848408250	NZ_MH882484	Providencia rettgeri strain 2055 plasmid p2055-IMP, complete sequence	2020/6/3	circular	complete	587	plasmid	41936	RefSeq	Missing	Missing	Missing	Missing	Missing	14228039	SAMN14228039	Missing	Missing	Missing	Missing	Missing	Providencia rettgeri	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Providencia	587	Providencia rettgeri	586	Providencia	1903414	Morganellaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	56.15461656	MH882484	Missing	Missing	0	-1.141978	-5.2292476	IncW_1, EF633507	Missing	MOBF	MPF_T	conjugative	MH882484	0	Providencia rettgeri	Missing	China: Lanzhou	Missing	Direct Submission	Submitted (07-SEP-2018) State Key Laboratory of Pathogen and Biosecurity, Beijing Institute of Microbiology and Epidemiology, No. 20, Dongdajie, Fengtai, Beijing, Beijing 100071, China	Missing	NDM-1	Missing
1848408234	NZ_MH349095	Escherichia coli strain 948 plasmid pMTC948, complete sequence	2020/6/3	circular	complete	562	plasmid	53770	RefSeq	Missing	Missing	Missing	Missing	Missing	14228169	SAMN14228169	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	49.04779617	MH349095	Missing	Missing	0	1.747935	-9.324143	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	MH349095	0	Escherichia coli	Missing	Missing	shrimp	Alarming increase in prevalence of foodborne E. coli strains carrying blaNDM and mcr-1-bearing plasmids that structurally resemble those of clinical strains	Unpublished	Missing	NDM-5	Missing
1848408205	NZ_MH491967	Proteus mirabilis strain HFK418 plasmid pHFK418-NDM, complete sequence	2020/6/3	circular	complete	584	plasmid	145619	RefSeq	Missing	Missing	Missing	Missing	Missing	14228118	SAMN14228118	Missing	Missing	Missing	Missing	Missing	Proteus mirabilis	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Proteus	584	Proteus mirabilis	583	Proteus	1903414	Morganellaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	42.83712977	MH491967	Missing	Missing	0	1.420547	-3.0658095	Missing	Missing	MOBH	MPF_F	conjugative	MH491967	0	Proteus mirabilis	Missing	Missing	Missing	Proteus mirabilis strain HFK418 plasmid pHFK418-NDM, complete sequence	Unpublished	Missing	NDM-1	Missing
1848408191	NZ_MH286947	Escherichia coli strain AHM6C11 plasmid pHNAH611, complete sequence	2020/6/3	circular	complete	562	plasmid	46161	RefSeq	Missing	Missing	Missing	Missing	Missing	14228194	SAMN14228194	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	46.65193562	KU761328	Missing	Missing	0	-3.2026548	18.803837	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	MH500845	0	Escherichia coli	chicken	China: Xuancheng, Anhui province	feces	Direct Submission	Submitted (29-APR-2018) College of Veterinary Medicine, South China Agricultural University, Wushan, Tianhe District, Guangzhou, Guangdong 510642, China	Missing	NDM-5	Missing
1848408181	NZ_MH917280	Klebsiella pneumoniae strain QDE2 plasmid pQDE2-NDM, complete sequence	2020/6/3	circular	complete	573	plasmid	46162	RefSeq	Missing	Missing	Missing	Missing	Missing	14228001	SAMN14228001	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	46.66825527	MH917280	Missing	Missing	0	-3.2585347	18.812645	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	MH917280	0	Klebsiella pneumoniae	Missing	China: Shandong	Missing	Direct Submission	Submitted (14-SEP-2018) State Key Laboratory of Pathogen and Biosecurity, Beijing Institute of Microbiology and Epidemiology, No. 20, Dongdajie, Fengtai, Beijing, Beijing 100071, China	Missing	NDM-5	Missing
1848408169	NZ_MH917281	Klebsiella pneumoniae strain 14504 plasmid p14504-NDM, complete sequence	2020/6/3	circular	complete	573	plasmid	36167	RefSeq	Missing	Missing	Missing	Missing	Missing	14228000	SAMN14228000	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	50.55437277	MH917281	Missing	Missing	0	1.7679679	-9.362931	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	MH917281	0	Klebsiella pneumoniae	Missing	China: Zhejiang	Missing	Direct Submission	Submitted (15-SEP-2018) State Key Laboratory of Pathogen and Biosecurity, Beijing Institute of Microbiology and Epidemiology, No. 20, Dongdajie, Fengtai, Beijing, Beijing 100071, China	Missing	NDM-1	Missing
1848408166	NZ_MH213345	Escherichia coli strain EC1188 plasmid pEC1188-NDM16, complete sequence	2020/6/3	circular	complete	562	plasmid	80215	RefSeq	Missing	Missing	Missing	Missing	Missing	14228230	SAMN14228230	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	51.76961915	MH213345	Missing	Missing	0	1.0114127	4.3355165	IncFII_1, AY458016	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	MOBF	MPF_F	conjugative	MH213345	0	Escherichia coli	Missing	China	Urine	Detection and characterization of a clinical Escherichia coli ST3204 strain coproducing NDM-16 and MCR-1	Infect Drug Resist 11, 1189-1195 (2018)	30147347	NDM-1	Objectives: A plasmid-mediated colistin resistance gene, mcr-1, has been reported worldwide and has caused concern regarding a major therapeutic challenge. Alarmingly, mcr-1 has spread into clinical carbapenem-resistant Enterobacteriaceae isolates, resulting in extensively drug-resistant and even pan drug-resistant isolates that can cause untreatable infections. In this study, we report isolation of an extensively drug-resistant Escherichia coli strain EC1188 that coproduces NDM-16 and MCR-1 from a urine sample taken from a patient with craniocerebral injury. Materials and methods: E. coli strain EC1188 was identified and subjected to genotyping, susceptibility testing and conjugation experiments. The genetic locations of blaNDM-16 and mcr-1 were established with southern blot hybridization. The complete genome sequence of this strain was obtained and the genetic characteristics of the mcr-1- and blaNDM-16-harboring plasmids were analyzed. In addition, comparative genetic analyses of mcr-1 and blaNDM-16 with closely related plasmids were also carried out. Results: Whole-genome sequencing revealed that strain EC1188 possess various resistance genes and virulence genes. S1-pulsed-field gel electrophoresis and southern blot suggested that the blaNDM-16 and mcr-1 genes were located on an ~65 kb plasmid and an ~80 kb plasmid, respectively. Moreover, the two genes could successfully transfer their resistance phenotype to E. coli strain C600. Sequence analysis showed that these two plasmids possessed high sequence similarity to previously reported blaNDM-5-harboring and mcr-1-harboring plasmids in China. Conclusion: To the best of our knowledge, this is the first report to isolate an E. coli strain that coproduces NDM-16 and MCR-1. In addition, we characterized the blaNDM-16-harboring plasmid for the first time. Our study further emphasizes that the co-occurrence of the two prevalent transferrable resistance plasmids in a single isolate is highly significant because infections caused by MCR-1-producing carbapenem-resistant Enterobacteriaceae isolates are increasing each year. It is imperative to perform active surveillance to prevent further dissemination of MCR-1-producing CRE isolates.
